รหัสโรงเรียน,ชื่อโรงเรียน,ระดับชั้น,ที่อยู่,ถนน,ตำบล,อำเภอ,จังหวัด,รหัสไปรษณีย์,โทร,แฟกซ์,เขต,ประเภท 1
90100028,ดรุณวิทยา,ม1-ม6,31,จะนะ-นาทวี,ขุนตัดหวาย,จะนะ,สงขลา,90130,74318066,,9003,5
90100029,สรรเสริญอิสลาม,ม1-ม6,64,สงขลา-นาทวี,จะโหนง,จะนะ,สงขลา,90130,74,477,375,098,771,900,,9003,5
90100030,ดีนูลอิสลาม,ม1-ม6,51  หมู่ที่ 2,สงขลา-นาทวี,จะโหนง,จะนะ,สงขลา,90130,74268167,,9003,1
90100031,กีญามุดดีน,อ1-ม6,28  หมู่ที่ 9,สงขลา-นาทวี,ป่าชิง,จะนะ,สงขลา,90130,074-531082,,9003,5
90100033,อัลมูตาวัสษิเต๊าะห์,ม1-ม6,40/1 หมู่ที่ 7,สายตลิ่งชัน,บ้านนา,จะนะ,สงขลา,90130,74378166,,9003,5
90100034,บุสตานุดดีน,อ1-ม6,71  หมู่ที่ 7,,จะโหนง,จะนะ,สงขลา,90130,74477218,74477218,9003,5
90100035,จริยธรรมศึกษามูลนิธิ,อ1-ม6,148,จะนะ-ปัตตานี,สะกอม,จะนะ,สงขลา,90130,74320088,,9003,5
90100036,เจริญธรรมวิทยา,อ1-ม6,18/2  หมู่ที่ 9,สายเอเซีย,สะกอม,จะนะ,สงขลา,90130,74,378,573,012,308,100,74378124,9003,1
90100037,ดำรงศาสน์วิทยา,ม1-ม6,22/2 หมู่ที่ 5,,แค,จะนะ,สงขลา,90130,074378573,01-6097627,74378238,9003,1
90100038,อิสลามวิทยานุเคราะห์,อ1-ม6,195/2 หมู่ที่ 11,สงขลา-นาทวี,จะโหนง,จะนะ,สงขลา,90130,74477416,,9003,5
90100039,มอ.วิทยานุสรณ์,ม1-ม6,110/5  หมู่ที่ 3,กาญจนวนิช,คอหงส์,หาดใหญ่,สงขลา,90110,074-213065,,9002,1
90100040,สายชล,อ1-ป6,256,รัตนวิถี,นาทวี,นาทวี,สงขลา,90160,74371522,74371522,9003,1
90100041,ศรีนครินทร์วิทยานุเคราะห์,อ1-ป6,119,เพชรเกษม,คลองทราย,นาทวี,สงขลา,90160,074371744-5,074371744-5,9003,1
90100042,สมบูรณ์ศาสน์,อ1-ม6,39/5  หมู่ที่ 3,เพชรเกษม,นาทวี,นาทวี,สงขลา,90160,74,737,053,074,341,700,74341762,9003,5
90100043,ส่งเสริมอิสลาม,อ1-ม6,59  หมู่ที่ 4,,ปลักหนู,นาทวี,สงขลา,90160,74373569,,9003,5
90100044,อนุบาลเทพา,อ1-อ3,486,ประธานสุขา,เทพา,เทพา,สงขลา,90150,74376040,,9003,1
90100045,ลำไพลศานติวิทย์,อ1-ม6,221   หมู่ที่ 2,ราษฎร์อุทิศ,ลำไพล,เทพา,สงขลา,90150,74478252,074-478361,9003,5
90100046,อนุบาลรุ่งภิญโญ,อ1-อ3,หมู่ที่ 1,ชาญนุเคราะห์,สะบ้าย้อย,สะบ้าย้อย,สงขลา,90210,74377064,,9003,1
90100047,รุ่งภิญโญ,อ1-ป6,83/1,ราษฎร์บำรุง,สะบ้าย้อย,สะบ้าย้อย,สงขลา,90210,,,9003,1
90100048,อิสลามวิทยามูลนิธิ,อ1-ม6,57/2 หมู่ที่ 3,สะบ้าย้อย-ยะหา,จะแหน,สะบ้าย้อย,สงขลา,90210,074-306180,,9003,5
90100049,ศาสน์สันติธรรม,ม1-ม6,31  หมู่ที่ 2,สะบ้าย้อย-โคกโพธิ์,บ้านโหนด,สะบ้าย้อย,สงขลา,90210,09-2-995171,,9003,5
90100050,อิสลามอนุศาสน์วิทยา,,20/2  หมู่ที่ 5,,จะแหน,สะบ้าย้อย,สงขลา,90210,16782319,,9003,5
90100051,ราษฎร์บำรุง,อ1-ป6,647/10 หมู่ที่4,ราษฎร์บำรุง,ระโนด,ระโนด,สงขลา,90140,74392196,,9001,1
90100052,กิติคุณ,อ1-อ3,117 หูม่ 1,สงขลา-ระโนด,ท่าบอน,ระโนด,สงขลา,90140,74,454,077,074,454,400,74391145,9001,1
90100053,จิราภรณ์,อ1-ป6,74/1,,คูหาใต้,รัตภูมิ,สงขลา,90180,74388172,74388172,9002,1
90100054,เจริญรัตน์ศึกษาวัฒนา,อ1-อ3,223/3 หมู่ที่ 1,อนามัย,กำแพงเพชร,รัตภูมิ,สงขลา,90180,74430218,,9002,1
90100055,สายยิดวิทยามูลนิธิ,ม1-ม6,106/1-2  หมู่ที่ 3,ยนตรการกำธร,ท่าชะมวง,รัตภูมิ,สงขลา,90180,74389148,,9002,5
90100056,ดารุลศาสน์วิทยา,ม1-ม3,421/4  หมู่ที่ 4,,ท่าชะมวง,รัตภูมิ,สงขลา,90180,74269145,,9002,1
90100058,กฤษณาวิทยา,อ1-ป6,128/1,กาญจนวนิชย์,สะเดา,สะเดา,สงขลา,90120,74411267,74412719,9003,1
90100059,เสนพงศ์,อ1-ป6,161/1,ปาดังเบซาร์,สะเดา,สะเดา,สงขลา,90120,74411310,74411415,9003,1
90100060,วงศ์วิทย์,ป1-ป6,200,กาญจนวนิช,พังลา,สะเดา,สงขลา,90170,74,541,129,074,541,410,74541789,9003,1
90100061,สุขเกษมวิทยา,อ1-ป6,พ.ค.-16,ผลอุทิศ,ปาดังเบซาร์,สะเดา,สงขลา,90240,74521750,,9003,1
90100062,แก้วบุตร-คูสกุล,อ1-ป6,35/7 ซอย 2,พร้อมพัฒนา,ปาดังเบซาร์,สะเดา,สงขลา,90240,74522650,,9003,1
90100063,พัฒนาศาสตร์มูลนิธิ,ม1-ม6,173  หมู่ที่ 3,มิตรสงคราม,ปริก,สะเดา,สงขลา,90120,74298011,047-298011,9003,5
90100064,สังคมอิสลามวิทยา,อ1-อ3,ม1-ม6,93/2 หมู่ที่ 1,,สำนักแต้ว,สะเดา,สงขลา,90120,74411575,074-411410,9003,5
90100065,สามัคคีศาสน์วิทยา,อ1-ม6,39/1 หมู่ที่ 1,กาญจนวนิช,สำนักขาม,สะเดา,สงขลา,90320,74,301,206,074,301,200,,9003,1
90100066,ดารุลมูญาฮีดีนวิทยา,ป1-ม3,37/9  หมู่ที่ 2  ซอย 4,รอบเมือง,ปาดังเบซาร์,สะเดา,สงขลา,90210,74521545,,9003,1
90100067,กิตติวิทย์,อ1-ป6,34,แสงจันทร์,หาดใหญ่,หาดใหญ่,สงขลา,90110,74243752,74243752,9002,1
90100068,กอบกาญจน์ศึกษา,ตอ-ม3,490/14 ซอยเพชรเกษม,เพชรเกษม,หาดใหญ่,หาดใหญ่,สงขลา,90110,74244038,74246977,9002,1
90100069,พลวิทยา,อ1-ม3,19,เพชรเกษม,หาดใหญ่,หาดใหญ่,สงขลา,90110,074362835-6,74252911,9002,1
90100071,พัฒนศึกษา,อ1-ม3,18/12  ซอย 10,ราษฎร์อุทิศ,หาดใหญ่,หาดใหญ่,สงขลา,90110,74,252,660,074,252,700,,9002,1
90100072,แสงทองวิทยา,ป1-ม6,145,ธรรมนูญวิถี,หาดใหญ่,หาดใหญ่,สงขลา,90110,74243595,74235101,9002,1
90100073,ธำรงวัฒนา พัฒนาเยาวชน,อ1-ป6,44/15  ซอย 3,ราษฏร์ยินดี,หาดใหญ่,หาดใหญ่,สงขลา,90110,74220386,74244215,9002,1
90100074,ธิดานุเคราะห์,อ1-ม6,5,แสงศรี,หาดใหญ่,หาดใหญ่,สงขลา,90110,74232052,74239522,9002,1
90100075,สมานคุณวิทยาทาน,ป1-ม3,2,โชคสมาน 1,หาดใหญ่,หาดใหญ่,สงขลา,90110,74247131,74254600,9002,1
90100076,ทิพรัตน์วิทยาคาร,อ1-ป6,2 ซอยโชคสมานคุณ,,หาดใหญ่,หาดใหญ่,สงขลา,90110,074247411, 074236888,074236888, 074247411 ต่อ 1,9002,1
90100077,วิริยะเธียรวิทยา,ตอ-ป6,14/3  ซอย 1,ประชาธิปัตย์,หาดใหญ่,หาดใหญ่,สงขลา,90110,74,246,907,074,350,900,74246907,9002,1
90100078,หาดใหญ่อำนวยวิทย์,อ1-ม3,3,ผดุงภักดี,หาดใหญ่,หาดใหญ่,สงขลา,,,,9002,1
90100079,สหศาสตร์วิทยาคาร,อ1-ม3,51,จันทคาร 1,หาดใหญ่,หาดใหญ่,สงขลา,90110,74255811,74255811,9002,1
90100080,ส่องแสงวิทยา,อ1-ม3,76/13,กาญจนวานิช,พะตง,หาดใหญ่,สงขลา,90230,74291276,74291276,9002,1
90100082,ศรีนครมูลนิธิ,อ1-ม3,170/2,ธรรมนูญวิถี,หาดใหญ่,หาดใหญ่,สงขลา,90110,074356393-4,74261339,9002,1
90100083,เทพอำนวยหาดใหญ่,อ1-ป6,382,ราษฎร์อุทิศ,หาดใหญ่,หาดใหญ่,สงขลา,90110,74252838,,9002,1
90100084,กิตติวิทย์บ้านพรุ,อ1-ม6,118,กาญจนวนิช,บ้านพรุ,หาดใหญ่,สงขลา,90250,74210826,74210762,9002,1
90100086,ชาตรีวิทยา,ตอ-ป6,246/1,รัถการ,หาดใหญ่,หาดใหญ่,สงขลา,90110,74348733,74348923,9002,1
90100087,สุวรรณวงศ์,ตอ-ป6,180/1,ประชาธิปัตย์,หาดใหญ่,หาดใหญ่,สงขลา,90110,74342222,74342233,9002,1
90100088,สมัยศึกษา,ตอ-อ3,6   ซอย 2,เพชรเกษม,คอหงส์,หาดใหญ่,สงขลา,90110,74344306,74232919,9002,1
90100092,ทวีรัตน์,อ1-ม3,150/5,กาญจนวนิช,คอหงส์,หาดใหญ่,สงขลา,90110,74210616,74438100,9002,1
90100093,บุญเลิศอนุสรณ์,ป1-ป6,187/27  ซอย 11,เพชรเกษม,หาดใหญ่,หาดใหญ่,สงขลา,90110,74236662,74236662,9002,1
90100094,สานฝันปันรักมูลนิธิ,อ1-อ3,419 ม.9,,บ้านพรุ,หาดใหญ่,สงขลา,90110,74212200,74212200,9002,1
90100095,ศรีสว่างวงศ์,ตอ-ป6,47/82,นิพัทธ์สงเคราะห์ 2,หาดใหญ่,หาดใหญ่,สงขลา,90110,74,234,278,074,232,610,74366601,9002,1
90100096,วรพัฒน์,อ1-ป6,63  ซอยพัฒโนอุทิศ,ราษฏร์ยินดี,หาดใหญ่,หาดใหญ่,สงขลา,90110,74236020,74246677,9002,1
90100097,อนุบาลบุญเลิศอนุสรณ์,อ1-อ3,2-มิ.ย.,ราษฏร์ยินดี,หาดใหญ่,หาดใหญ่,สงขลา,90110,74243941,74236662,9002,1
90100098,อนุบาลกุลจินต์,อ1-อ3,1,รณภูมิ,หาดใหญ่,หาดใหญ่,สงขลา,90110,74257884,74258107,9002,1
90100099,สวัสดิ์บวร,อ1-อ3,444/10,นิพัทธ์สงเคราะห์1,คลองแห,หาดใหญ่,สงขลา,90110,74426063,74426063,9002,1
90100101,พลวิทยาระบบสองภาษา,อ1-ป6,19/13 ซอย 20,เพชรเกษม,หาดใหญ่,หาดใหญ่,สงขลา,90110,74362836,74362839,9002,1
90100102,พัฒนาเยาวชน,อ1-อ3,257,กาญจนวนิช,คอหงส์,หาดใหญ่,สงขลา,90110,74,212,369,074,439,810,74209090,9002,1
90100103,กัลยาณชนรังสรรค์มูลนิธิ มัสยิดบ้านเหนือ,อ1-อ3,136 หมู่ที่ 7,,คูเต่า,หาดใหญ่,สงขลา,90110,,,9002,1
90100104,แสงอรุณวิทยา,ป1-ป6,,,หาดใหญ่,หาดใหญ่,สงขลา,90110,74254767,,9002,1
90100115,บุสมีวิทยา,อ1-ป6,152 ม.8,,สะกอม,จะนะ,สงขลา,90130,,,9003,4
90100118,ท่าใหญ่วิทยา,ม1-ม6,157/4,ท่าใหญ่,ควนลัง,หาดใหญ่,สงขลา,90290,74457318,074-457318,9002,1
90100119,พัฒนาการศึกษา,ม1-ม6,41  หมู่ที่ 5  ซอยพัฒนาการศึกษา,นาแสน-วังพา,ทุ่งตำเสา,หาดใหญ่,สงขลา,90110,74434795,074-434795,9002,1
90100120,ส่งเสริมศาสนาวิทยามูลนิธิ,ป1-ม6,5 หมู่ที่ 11,กาญจนราเมศวร,คลองแห,หาดใหญ่,สงขลา,90110,74211607,074-211607,9002,5
90100121,ส่งเสริมวิทยามูลนิธิ,ม1-ม6,2 หมู่ที่ 7,คลองแห-คูเต่า,คูเต่า,หาดใหญ่,สงขลา,90110,74470092,074-470092,9002,1
90100122,ธรรมศึกษามูลนิธิ,อ1-อ3,ม1-ม6,58/1  ซอย 41,เพชรเกษม,หาดใหญ่,หาดใหญ่,สงขลา,90110,74255615,,9002,5
90100123,เจริญศึกษา,ป1-ม3,80/9,เพชรเกษม(สายเก่า),ฉลุง,หาดใหญ่,สงขลา,90110,74398060,,9002,1
90100124,บำรุงศึกษา,ม1-ม3,38/1  หมู่ที่ 4,,คลองอู่ตะเภา,หาดใหญ่,สงขลา,90110,74258177,,9002,1
90100125,พะตงวิทยามูลนิธิ,อ1-ม6,45 หมู่ที่ 1,เทศบาล 31,พะตง,หาดใหญ่,สงขลา,90230,074471116, 074471516,74291687,9002,1
90100126,ประชาบำรุงวิทย์,อ1-อ3,126 หมู่ที่ 5 ซอยละอองวิถี 1,ประชาร่วมใจ,นาหม่อม,นาหม่อม,สงขลา,90310,74382070,,9001,1
90100127,พรหมเจริญวิทยา,อ1-ป6,39/2 หมู่ที่ 3 ซอยพรหมราษฏร์,ประชาอุทิศ,ทุ่งขมิ้น,นาหม่อม,สงขลา,90310,74382005,,9001,1
90100129,นุกูลวิทยาสรรค์,อ1-ป6,364  หมู่ที่ 4,ไชยศร,รัตภูมิ,ควนเนียง,สงขลา,90220,74386657,,9002,1
90100130,อนุบาลสุพัตรา,อ1-อ3,หมู่ที่ 2,ควนเนียง-ปากจ่า,รัตภูมิ,ควนเนียง,สงขลา,90220,74386435,74386428,9002,1
90100131,พัฒนาวิทยามูลนิธิ,ม1-ม6,35/1  หมู่ที่ 2,,บ้านหาร,บางกล่ำ,สงขลา,90110,16096692,,9002,1
90100132,ส่งเสริมศาสนา,ม1-ม6,69 หมู่ที่ 16,,ท่าช้าง,บางกล่ำ,สงขลา,90110,74325650,,9002,1
90100133,บัวหลวง,อ1-ป6,179/4 หมู่ที่ 5,โพรงจรเข้,สทิงหม้อ,สิงหนคร,สงขลา,90280,74331608,74331608,9001,1
90100134,ศอลาหุดดีน,ม1-ม3,34/1 หมู่ที่ 7 (ท่าแพ โรงเรียนเราแดง),ระโนต-สอิ้งหม้อ,หัวเขา,สิงหนคร,สงขลา,90280,74331902,,9001,1
90100135,แสงธรรมวิทยามูลนิธิ,ม1-ม6,266  หมู่ที่ 2,,บ้านนา,จะนะ,สงขลา,90130,74431091,,9003,5
90100136,ราษฎร์นิยมวิทยา,อ1-ป6,31 หมู่ที่ 1,,บ่อตรุ,ระโนด,สงขลา,90140,74,477,218,072,921,000,000,000,000,,9001,1
90100137,มิฟตาฮุดดีน (บ้านพลีใต้),อ1-ป6,44 หมู่ที่ 3,,นาทวี,นาทวี,สงขลา,90160,,,9003,4
90100138,ชุมชนศึกษาอัล-ฟุรกอน,ม1-ม6,197 หมู่ที่ 1,,ปาดังเบซาร์,สะเดา,สงขลา,90210,,,9003,1
90100139,บ้านป่าระไมวิทยา,อ1-ป6,65/92 หมู่ที่ 2,,ขุนตัดหวาย,จะนะ,สงขลา,90130,,,9003,1
90100140,ทรัพย์ธานีวิทยา,อ1-ป6,หมู่ที่ 2,,บ้านนา,จะนะ,สงขลา,90130,,,9003,1
90100141,อนุบาลนครหาดใหญ่ (นะ สุวรรณวงศ์),อ1-ป6,109,ธรรมนูญวิถี,หาดใหญ่,หาดใหญ่,สงขลา,90110,074464343-4,,9002,1
90100142,การศึกษาคนตาบอดธรรมสากลหาดใหญ่,อ1-ม3,708 ซอย 41  หมู่ที่ 1,เพชรเกษม,ควนลัง,หาดใหญ่,สงขลา,90110,74252698,,9002,1
90100143,ป่าเรียนวิทยา,ม1-ม3,8 หมู่ที่ 13,,ท่าช้าง,บางกล่ำ,สงขลา,90110,12,751,714,015,984,700,,9002,1
90100144,หาดใหญ่วิทยาคาร,ม1-ม6,443/6 หมู่ที่ 1,,ควนลัง,หาดใหญ่,สงขลา,90110,06-6979799,,9002,1
90100145,สตรีศึกษา,ม1-ม3,434 หมู่ที่ 4,,ท่าชะมวง,รัตภูมิ,สงขลา,90180,74388001,,9002,5
90100146,สันติวิทย์,อ1-อ3,หมู่ 6,,บ้านนา,จะนะ,สงขลา,90130,,,9003,4
90100147,ศึกษาศาสน์,อ1-ม3,หมู่ 11,ยนตรการกำธร,เขาพระ,รัตภูมิ,สงขลา,90180,,,9002,1
90100148,ตายุคตอลิบิน,ม1-ม3,129 ม.8,,ท่าม่วง,เทพา,สงขลา,90150,,,9003,5
90100149,เตรียมบัณฑิตพิชชาลัย,ม1-ม3,125/501 ม.5,พลพิชัย,คอหงส์,หาดใหญ่,สงขลา,90110,,,9002,1
90100150,ดารุสสลามศึกษา,ป1-ปุ6,495/2 ม.1,พัฒนาชุมชน,เทพา,เทพา,สงขลา,90150,,,9003,1
90100152,ตาญูฎฎอลิบาต,ม1-ม3,234/1 ม.2,,ปากบาง,เทพา,สงขลา,90150,,,9003,5
90100153,เอิ้นวิทยานุสรณ์,ตอ-อ3,29 ม.2,,สะพานไม้แก่น,จะนะ,สงขลา,90130,,,9003,1
90100154,รักษ์อิสลามมูลนิธิ,อ1-อ3,73 ม.6,,ปากบาง,เทพา,สงขลา,90150,,,9003,1
90100155,อนุบาลอิสลามสงขลา,อ1-อ3,77/3 ม.12,,นาทับ,จะนะ,สงขลา,90130,,,9003,1
90100156,อันซอรียะห์วิทยา,ม1-ม6,21ม.3,ประยูรพัฒนา,บ้านนา,จะนะ,สงขลา,90130,,,9003,1
90100157,อามาน๊ะห์ศึกษา,อ1-อ3,24/1 ม.3,,สทิงหม้อ,สิงหนคร,สงขลา,90280,,,9001,1
90100158,ดาวนายร้อย,ม1-ม3,304 ม.8,,เขารูปช้าง,เมืองสงขลา,สงขลา,90000,,,9001,1
90100159,อุปถัมภ์ศาสน์,,118 หมู่ที่ 10,,ลำไพล,เทพา,สงขลา,90150,8,871,254,090,848,570,000,,9003,1
90100160,พัฒนปัญญา มัสยิดควนสันติ,อ1-อ3,124 ซ.เพชรเกษม41,เพชรเกษม,หาดใหญ่,หาดใหญ่,สงขลา,90110,,,9002,1
90100161,ศาสน์มุสลิมวิทยา,,32/5 บ้านโคกออกยอดสุก หมู่ที่ 8,,ทุ่งพอ,สะบ้าย้อย,สงขลา,90210,,,9003,1
90100162,อนุบาลปิยธร,อ1-อ3,190/8 ม.6,,หัวเขา,สิงหนคร,สงขลา,90280,,,9001,1
90100163,นิด้าศึกษา,อ1-ป6,183 ม.7,,เกาะแต้ว,เมืองสงขลา,สงขลา,90000,,,9001,1
90100164,ม้างอนวิทยา,,ม.5,,นาทับ,จะนะ,สงขลา,90130,,,9003,1
90100165,อักษรศิริ,อ1-ม6,199 ม.1 วพรุฉิมพลี ซ.2,,ควนลัง,หาดใหญ่,สงขลา,90110,,,9002,1
90100166,ซูลัมดารูลอามาน,,119 หมู่ที่ 8,,ปากบาง,เทพา,สงขลา,90150,084-3993891,,9003,1
90100167,รัศมีอนุสรณ์,ม1-ม6,99/7 หมู่ที่ 2,สงขลา - นาทวี,จะโหนง,จะนะ,สงขลา,90130,,,9003,1
90100168,สุขสวัสดิ์วิทยา,อ1-ป6,หมู่ที่ 2,,ลำไพล,เทพา,สงขลา,90150,,,9003,1
90100287,มุสลีมีนศึกษา,ม1-ม6,106  หมู่ที่ 16,,ท่าช้าง,บางกล่ำ,สงขลา,90110,,,9002,1
90100291,จริยศาสน์อิสลาม,ม1-ม3,1  หมู่ที่ 5,,ปากบาง,เทพา,สงขลา,90150,,,9003,5
90100292,ทางธรรมวิทยามูลนิธิ,ม1-ม3,หมู่ที่ 6,,ปากบาง,เทพา,สงขลา,90150,,,9003,5
90100293,ประทีปศาสตร์อิสลามวิทยา,ม1-ม6,152 หมู่ที่ 1,,ท่าม่วง,เทพา,สงขลา,90150,,,9003,5
90100294,ศาสนอุปถัมภ์,อ1-อ3,55 หมู่ที่ 9,,นาทวี,นาทวี,สงขลา,90160,,,9003,1
90100296,อนุบาลวลัยพร,ตอ-ป6,669/3,ควนเนียงใน,รัตภูมิ,ควนเนียง,สงขลา,90220,074-386538,,9002,1
90100297,เร๊าะห์มานีย๊ะห์,ม1-ม6,2/1 หมู่ที่ 9,,ป่าชิง,จะนะ,สงขลา,90130,,,9003,5
90100298,ภักดีศึกษามูลนิธิ,อ2-ป6,421 หมู่ที่ 5,,พะวง,เมืองสงขลา,สงขลา,90100,074-334742,,9001,1
90100299,การกุศลในพระพุทธศาสนา วัดในวังพระอารามหลวง,อ1-อ3,115/1 หมู่ที่ 1,ต่างตานุสรณ์,นาทวี,นาทวี,สงขลา,90160,,,9003,1
90100300,คุณธรรมวิทยา,ตอ-ป6,48/44,ราษฎร์อุทิศ,หาดใหญ่,หาดใหญ่,สงขลา,90110,074-254925, 074359092-3,,9002,1
90100301,อิตีซอมวิทยา,ม1-ม3,98 หมู่ที่ 4,,ปากบาง,เทพา,สงขลา,90150,,,9003,5
90100302,ดารุลมะฮ์ดียะห์,อ1-ป6,115/3 หมูที่ 3,,ท่าชะมวง,รัตภูมิ,สงขลา,90180,074-430026,,9002,1
90100303,ชัยมงคลวิทย์,อ1-ม3,1,เพชรมงคล-ชัยมงคล,บ่อยาง,เมืองสงขลา,สงขลา,90000,074-311678,,9001,4
90100304,ศาสนศึกษามูลนิธิ,อ1-ป6,271 หมู่ที่ 1,,สทิงหม้อ,สิงหนคร,สงขลา,90280,074-481236,,9001,4
90100305,อนุบาลกิตติเวศม์,ตอ-อ3,169 ซอย 32 กิตติเวศม์  หมู่ที่ 5,ยนตรการกำธร,ควนรู,รัตภูมิ,สงขลา,90180,,,9002,1
90100309,แสงใหม่วิทยา,ม1-ม3,252/1,,ท่าช้าง,บางกล่ำ,สงขลา,90110,,,9002,1
90100310,มูหัมมาดีย๊ะต์วิทยา,,,,ท่าช้าง,บางกล่ำ,สงขลา,90110,,,9002,1
90100312,อนุบาลเด็กน่ารัก,ตอ-อ3,88 หมู่ที่ 2,,ทุ่งหมอ,สะเดา,สงขลา,90240,083-1712170,,9003,1
90200176,ธรรมวิทยามูลนิธิสงขลา,อ1-ป6,44 หมู่ที่ 8,จะนะ-ปัตตานี,สะกอม,จะนะ,สงขลา,90130,,,9003,5
90200182,ศาสน์พัฒนาวิทยา,ม1-ม3,62  หมู่ที่ 6,,ปากบาง,เทพา,สงขลา,90150,,,9003,5
91100001,อนุบาลทักษิณสยาม,ตอ-ป6,39/4,สตูลธานี,พิมาน,เมืองสตูล,สตูล,91000,74711601,74711601,9101,1
91100002,ปิยนุสรณ์ศึกษา,อ1-ป6,109,ศุลกานุกูล,พิมาน,เมืองสตูล,สตูล,91000,74710014,74710014,9101,1
91100003,อนุบาลรุ่งทิพย์,อ1-ป6,126,คูหาประชาเวศน์,พิมาน,เมืองสตูล,สตูล,91000,74723417,74711617,9101,1
91100004,ภูริภรณ์ชัยศึกษา,อ1-ป6,163,ยนตรการกำธร,คลองขุด,เมืองสตูล,สตูล,91000,74724732,,9101,1
91100005,มำบาอูลอูลูม,ม1-ม6,202/2  หมู่ที่ 2,,เจ๊ะบิลัง,เมืองสตูล,สตูล,91000,74723646,,9101,5
91100006,แสงประทีปวิทยามูลนิธิ,ม1-ม6,22  หมู่ที่ 12,ยนตรการกำธร,ฉลุง,เมืองสตูล,สตูล,91140,74799198,74799198,9101,5
91100007,อันซอเรียะห์ อัดดีนียะห์,ม1-ม6,254 หมู่ที่ 4,,บ้านควน,เมืองสตูล,สตูล,91140,74736157,74736478,9101,5
91100008,พัฒนาการศึกษามูลนิธิ,ม1-ม6,308  หมู่ที่ 7,ยนตรการกำธร,คลองขุด,เมืองสตูล,สตูล,91000,74711738,74724965,9101,1
91100009,แสงธรรม,ม1-ม6,157,ฉลุง-ละงู,ควนโพธิ์,เมืองสตูล,สตูล,91140,74787070,,9101,5
91100010,จริยธรรมอิสลามมูลนิธิ,ม1-ม6,หมู่ที่ 4,,ฉลุง,เมืองสตูล,สตูล,91140,74799294,,9101,5
91100011,สันติศาสตร์ศึกษา,ม1-ม6,15  หมู่ที่ 13,ยนตรการกำธร,ฉลุง,เมืองสตูล,สตูล,91140,74736501,74736501,9101,1
91100012,ดารุลมุอ์มิน,อ1-อ3,49 หมู่ 1 ซ.ควนบ่อทอง,ประชาสงเคราะห์,ทุ่งนุ้ย,ควนกาหลง,สตูล,91130,,,9101,1
91100013,จงหัว,อ1-ป6,46,สมันตประดิษฐ์,พิมาน,เมืองสตูล,สตูล,91000,74711970,,9101,1
91100014,อิสลามวิทยา,ม1-ม6,164 หมู่ที่ 2,บ้านฉลุง-บ้านทุ่ง,ควนสตอ,ควนโดน,สตูล,91160,74736028,,9101,5
91100015,ดารุลอูลูม,ม1-ม6,65,ยนตรการกำธร,ย่านซื่อ,ควนโดน,สตูล,91160,74795322,74795146,9101,5
91100016,ดารุลมาอาเรฟ,ม1-ม6,115  หมู่ที่ 8,สมันตรัฐวิถี,ควนสตอ,ควนโดน,สตูล,91160,74795243,74795243,9101,1
91100017,ธรรมศาสน์วิทยา,ม1-ม6,18  หมู่ที่ 2,,ควนสตอ,ควนโดน,สตูล,91160,74736020,74736020,9101,1
91100018,เพชรชูศึกษา,อ1-ป6,189  หมู่ที่ 7 ซอย  7,,ควนกาหลง,ควนกาหลง,สตูล,91130,74728063,74728063,9101,1
91100019,อรุณศาสน์วิทยามูลนิธิ,ม1-ม6,หมู่ที่ 10,ยนตรการกำธร,ทุ่งนุ้ย,ควนกาหลง,สตูล,91130,74797164,,9101,5
91100020,ตัรกี้ยะตุลอุมมะห์,ม1-ม6,91/1  หมู่ที่ 1,ยนตรการกำธร,ท่าแพ,ท่าแพ,สตูล,91150,74787026,,9101,5
91100021,อนุบาลเพชรกาญจน์,อ1-อ3,72,ละงู-ทุ่งหว้า,กำแพง,ละงู,สตูล,91110,74781321,74782031,9101,1
91100022,สายเพชรศึกษา,ป1-ป6,,ละงู-ทุ่งหว้า,กำแพง,ละงู,สตูล,91110,74734274,74782031,9101,1
91100023,อนุบาลอมรรัตน์,อ1-อ3,64 หมู่ที่ 6,สุขาภิบาล,ทุ่งหว้า,ทุ่งหว้า,สตูล,91120,74789325,74789145,9101,1
91100024,มุสลิมศึกษา,ป1-ป6,430 หมู่ที่ 2,ยนตรการกำธร,ฉลุง,เมืองสตูล,สตูล,91140,09-8772150,,9101,1
91100025,นิด้าศึกษาศาสตร์,อ1-ป6,หมู่ที่ 10,,กำแพง,ละงู,สตูล,91110,,,9101,1
91100026,อัลฟุรกอนวิทยา,อ1-ป6,หมู่ 9,ละงู-ทุ่งหว้า,นาทอน,ทุ่งหว้า,สตูล,91120,,,9101,1
91100027,ทอฝันโรจนวิชญ์,อ1-ป6,ม.10,,ทุ่งนุ้ย,ควนกาหลง,สตูล,91130,,,9101,1
91100028,อิสลามศึกษาดารุ้ลบิร,อ1-ม3,,เทศบาล 6,ควนสตอ,ควนโดน,สตูล,91160,74795589,074-795590,9101,1
91100029,อนุบาลมุสลิมสตูล,อ1-ป6,266  หมู่ที่ 1,สุขาภิบาล 3,ฉลุง,เมืองสตูล,สตูล,91000,,,9101,4
91100030,พรรษนันท์ศึกษา,ป1-ป6,หมู่ที่  2,,นาทอน,ทุ่งหว้า,สตูล,91120,,,9101,1
91100031,ศาสนธรรมวิทยา,ม1-ม6,หมู่ที่ 2,ละงู-ทุ่งหว้า,นาทอน,ทุ่งหว้า,สตูล,91120,,,9101,1
